TimeStamp,Date,CountyName,Province,PopulationCensus16,ConfirmedCovidCases,New Cases
1587772800000,25/04/2020,Tipperary,Munster,159553,364,18
1587772800000,25/04/2020,Waterford,Munster,116176,137,2
1587772800000,25/04/2020,Westmeath,Leinster,88770,446,9
1587772800000,25/04/2020,Wexford,Leinster,149722,162,6
1587772800000,25/04/2020,Wicklow,Leinster,142425,557,-4
1587859200000,26/04/2020,Carlow,Leinster,56932,93,1
1587859200000,26/04/2020,Cavan,Ulster,76176,627,18
1587859200000,26/04/2020,Clare,Munster,118817,229,17
1587859200000,26/04/2020,Cork,Munster,542868,1126,1
1587859200000,26/04/2020,Donegal,Ulster,159192,453,1
1587859200000,26/04/2020,Dublin,Leinster,1347359,9624,92
1587859200000,26/04/2020,Galway,Connacht,258058,332,-3
1587859200000,26/04/2020,Kerry,Munster,147707,288,0
1587859200000,26/04/2020,Kildare,Leinster,222504,1147,20
1587859200000,26/04/2020,Kilkenny,Leinster,99232,233,0
1587859200000,26/04/2020,Laois,Leinster,84697,212,7
1587859200000,26/04/2020,Leitrim,Connacht,32044,67,1
1587859200000,26/04/2020,Limerick,Munster,194899,518,61
1587859200000,26/04/2020,Longford,Leinster,40873,135,6
1587859200000,26/04/2020,Louth,Leinster,128884,640,13
1587859200000,26/04/2020,Mayo,Connacht,130507,466,2
1587859200000,26/04/2020,Meath,Leinster,195044,638,12
1587859200000,26/04/2020,Monaghan,Ulster,61386,385,12
1587859200000,26/04/2020,Offaly,Leinster,77961,236,8
1587859200000,26/04/2020,Roscommon,Connacht,64544,141,6
1587859200000,26/04/2020,Sligo,Connacht,65535,117,3
1587859200000,26/04/2020,Tipperary,Munster,159553,370,6
1587859200000,26/04/2020,Waterford,Munster,116176,138,1
1587859200000,26/04/2020,Westmeath,Leinster,88770,448,2
1587859200000,26/04/2020,Wexford,Leinster,149722,162,0
1587859200000,26/04/2020,Wicklow,Leinster,142425,558,1
1587945600000,27/04/2020,Carlow,Leinster,56932,95,2
1587945600000,27/04/2020,Cavan,Ulster,76176,634,7
1587945600000,27/04/2020,Clare,Munster,118817,232,3
1587945600000,27/04/2020,Cork,Munster,542868,1136,10
1587945600000,27/04/2020,Donegal,Ulster,159192,454,1
1587945600000,27/04/2020,Dublin,Leinster,1347359,9751,127
1587945600000,27/04/2020,Galway,Connacht,258058,351,19
1587945600000,27/04/2020,Kerry,Munster,147707,292,4
1587945600000,27/04/2020,Kildare,Leinster,222504,1162,15
1587945600000,27/04/2020,Kilkenny,Leinster,99232,236,3
1587945600000,27/04/2020,Laois,Leinster,84697,216,4
1587945600000,27/04/2020,Leitrim,Connacht,32044,67,0
1587945600000,27/04/2020,Limerick,Munster,194899,532,14
1587945600000,27/04/2020,Longford,Leinster,40873,145,10
1587945600000,27/04/2020,Louth,Leinster,128884,652,12
1587945600000,27/04/2020,Mayo,Connacht,130507,478,12
1587945600000,27/04/2020,Meath,Leinster,195044,661,23
1587945600000,27/04/2020,Monaghan,Ulster,61386,388,3
1587945600000,27/04/2020,Offaly,Leinster,77961,264,28
1587945600000,27/04/2020,Roscommon,Connacht,64544,148,7
1587945600000,27/04/2020,Sligo,Connacht,65535,116,-1
1587945600000,27/04/2020,Tipperary,Munster,159553,389,19
1587945600000,27/04/2020,Waterford,Munster,116176,137,-1
1587945600000,27/04/2020,Westmeath,Leinster,88770,461,13
1587945600000,27/04/2020,Wexford,Leinster,149722,162,0
1587945600000,27/04/2020,Wicklow,Leinster,142425,564,6
1588032000000,28/04/2020,Carlow,Leinster,56932,95,0
1588032000000,28/04/2020,Cavan,Ulster,76176,634,0
1588032000000,28/04/2020,Clare,Munster,118817,232,0
1588032000000,28/04/2020,Cork,Munster,542868,1146,10
1588032000000,28/04/2020,Donegal,Ulster,159192,456,2
1588032000000,28/04/2020,Dublin,Leinster,1347359,9967,216
1588032000000,28/04/2020,Galway,Connacht,258058,355,4
1588032000000,28/04/2020,Kerry,Munster,147707,292,0
1588032000000,28/04/2020,Kildare,Leinster,222504,1193,31
1588032000000,28/04/2020,Kilkenny,Leinster,99232,242,6
1588032000000,28/04/2020,Laois,Leinster,84697,218,2
1588032000000,28/04/2020,Leitrim,Connacht,32044,68,1
1588032000000,28/04/2020,Limerick,Munster,194899,535,3
1588032000000,28/04/2020,Longford,Leinster,40873,146,1
1588032000000,28/04/2020,Louth,Leinster,128884,655,3
1588032000000,28/04/2020,Mayo,Connacht,130507,483,5
1588032000000,28/04/2020,Meath,Leinster,195044,671,10
1588032000000,28/04/2020,Monaghan,Ulster,61386,393,5
1588032000000,28/04/2020,Offaly,Leinster,77961,282,18
1588032000000,28/04/2020,Roscommon,Connacht,64544,150,2
1588032000000,28/04/2020,Sligo,Connacht,65535,116,0
1588032000000,28/04/2020,Tipperary,Munster,159553,415,26
1588032000000,28/04/2020,Waterford,Munster,116176,137,0
1588032000000,28/04/2020,Westmeath,Leinster,88770,474,13
1588032000000,28/04/2020,Wexford,Leinster,149722,167,5
1588032000000,28/04/2020,Wicklow,Leinster,142425,589,25
1588118400000,29/04/2020,Carlow,Leinster,56932,100,5
1588118400000,29/04/2020,Cavan,Ulster,76176,644,10
1588118400000,29/04/2020,Clare,Munster,118817,236,4
1588118400000,29/04/2020,Cork,Munster,542868,1154,8
1588118400000,29/04/2020,Donegal,Ulster,159192,458,2
1588118400000,29/04/2020,Dublin,Leinster,1347359,10170,203
1588118400000,29/04/2020,Galway,Connacht,258058,355,0
1588118400000,29/04/2020,Kerry,Munster,147707,293,1
1588118400000,29/04/2020,Kildare,Leinster,222504,1215,22
1588118400000,29/04/2020,Kilkenny,Leinster,99232,250,8
1588118400000,29/04/2020,Laois,Leinster,84697,224,6
1588118400000,29/04/2020,Leitrim,Connacht,32044,68,0
1588118400000,29/04/2020,Limerick,Munster,194899,548,13
1588118400000,29/04/2020,Longford,Leinster,40873,149,3
1588118400000,29/04/2020,Louth,Leinster,128884,659,4
1588118400000,29/04/2020,Mayo,Connacht,130507,485,2
1588118400000,29/04/2020,Meath,Leinster,195044,681,10
1588118400000,29/04/2020,Monaghan,Ulster,61386,399,6
1588118400000,29/04/2020,Offaly,Leinster,77961,284,2
1588118400000,29/04/2020,Roscommon,Connacht,64544,151,1
1588118400000,29/04/2020,Sligo,Connacht,65535,116,0
1588118400000,29/04/2020,Tipperary,Munster,159553,468,53
1588118400000,29/04/2020,Waterford,Munster,116176,138,1
1588118400000,29/04/2020,Westmeath,Leinster,88770,487,13
1588118400000,29/04/2020,Wexford,Leinster,149722,179,12
1588118400000,29/04/2020,Wicklow,Leinster,142425,599,10
1588204800000,30/04/2020,Carlow,Leinster,56932,100,0
1588204800000,30/04/2020,Cavan,Ulster,76176,656,12
1588204800000,30/04/2020,Clare,Munster,118817,237,1
1588204800000,30/04/2020,Cork,Munster,542868,1156,2
1588204800000,30/04/2020,Donegal,Ulster,159192,459,1
1588204800000,30/04/2020,Dublin,Leinster,1347359,10277,107
1588204800000,30/04/2020,Galway,Connacht,258058,357,2
1588204800000,30/04/2020,Kerry,Munster,147707,294,1
1588204800000,30/04/2020,Kildare,Leinster,222504,1226,11
1588204800000,30/04/2020,Kilkenny,Leinster,99232,254,4
1588204800000,30/04/2020,Laois,Leinster,84697,230,6
1588204800000,30/04/2020,Leitrim,Connacht,32044,68,0
1588204800000,30/04/2020,Limerick,Munster,194899,564,16
1588204800000,30/04/2020,Longford,Leinster,40873,150,1
1588204800000,30/04/2020,Louth,Leinster,128884,667,8
1588204800000,30/04/2020,Mayo,Connacht,130507,488,3
1588204800000,30/04/2020,Meath,Leinster,195044,687,6
1588204800000,30/04/2020,Monaghan,Ulster,61386,403,4
1588204800000,30/04/2020,Offaly,Leinster,77961,293,9
1588204800000,30/04/2020,Roscommon,Connacht,64544,160,9
1588204800000,30/04/2020,Sligo,Connacht,65535,118,2
1588204800000,30/04/2020,Tipperary,Munster,159553,473,5
1588204800000,30/04/2020,Waterford,Munster,116176,138,0
1588204800000,30/04/2020,Westmeath,Leinster,88770,500,13
1588204800000,30/04/2020,Wexford,Leinster,149722,183,4
1588204800000,30/04/2020,Wicklow,Leinster,142425,604,5
1588291200000,01/05/2020,Carlow,Leinster,56932,126,26
1588291200000,01/05/2020,Cavan,Ulster,76176,673,17
1588291200000,01/05/2020,Clare,Munster,118817,240,3
1588291200000,01/05/2020,Cork,Munster,542868,1164,8
1588291200000,01/05/2020,Donegal,Ulster,159192,461,2
1588291200000,01/05/2020,Dublin,Leinster,1347359,10406,129
1588291200000,01/05/2020,Galway,Connacht,258058,365,8
1588291200000,01/05/2020,Kerry,Munster,147707,295,1
1588291200000,01/05/2020,Kildare,Leinster,222504,1242,16
1588291200000,01/05/2020,Kilkenny,Leinster,99232,258,4
1588291200000,01/05/2020,Laois,Leinster,84697,234,4
1588291200000,01/05/2020,Leitrim,Connacht,32044,67,-1
1588291200000,01/05/2020,Limerick,Munster,194899,580,16
1588291200000,01/05/2020,Longford,Leinster,40873,153,3
1588291200000,01/05/2020,Louth,Leinster,128884,673,6
1588291200000,01/05/2020,Mayo,Connacht,130507,494,6
1588291200000,01/05/2020,Meath,Leinster,195044,699,12
1588291200000,01/05/2020,Monaghan,Ulster,61386,409,6
1588291200000,01/05/2020,Offaly,Leinster,77961,305,12
1588291200000,01/05/2020,Roscommon,Connacht,64544,174,14
1588291200000,01/05/2020,Sligo,Connacht,65535,117,-1
1588291200000,01/05/2020,Tipperary,Munster,159553,478,5
1588291200000,01/05/2020,Waterford,Munster,116176,139,1
1588291200000,01/05/2020,Westmeath,Leinster,88770,509,9
1588291200000,01/05/2020,Wexford,Leinster,149722,185,2
1588291200000,01/05/2020,Wicklow,Leinster,142425,618,14
1588377600000,02/05/2020,Carlow,Leinster,56932,127,1
1588377600000,02/05/2020,Cavan,Ulster,76176,682,9
1588377600000,02/05/2020,Clare,Munster,118817,245,5
1588377600000,02/05/2020,Cork,Munster,542868,1175,11
1588377600000,02/05/2020,Donegal,Ulster,159192,465,4
1588377600000,02/05/2020,Dublin,Leinster,1347359,10561,155
1588377600000,02/05/2020,Galway,Connacht,258058,365,0
1588377600000,02/05/2020,Kerry,Munster,147707,298,3
1588377600000,02/05/2020,Kildare,Leinster,222504,1268,26
1588377600000,02/05/2020,Kilkenny,Leinster,99232,259,1
1588377600000,02/05/2020,Laois,Leinster,84697,237,3
1588377600000,02/05/2020,Leitrim,Connacht,32044,70,3
1588377600000,02/05/2020,Limerick,Munster,194899,583,3
1588377600000,02/05/2020,Longford,Leinster,40873,213,60
1588377600000,02/05/2020,Louth,Leinster,128884,679,6
1588377600000,02/05/2020,Mayo,Connacht,130507,501,7
1588377600000,02/05/2020,Meath,Leinster,195044,713,14
1588377600000,02/05/2020,Monaghan,Ulster,61386,423,14
1588377600000,02/05/2020,Offaly,Leinster,77961,314,9
1588377600000,02/05/2020,Roscommon,Connacht,64544,174,0
1588377600000,02/05/2020,Sligo,Connacht,65535,119,2
1588377600000,02/05/2020,Tipperary,Munster,159553,479,1
1588377600000,02/05/2020,Waterford,Munster,116176,140,1
1588377600000,02/05/2020,Westmeath,Leinster,88770,540,31
1588377600000,02/05/2020,Wexford,Leinster,149722,185,0
1588377600000,02/05/2020,Wicklow,Leinster,142425,622,4
1588464000000,03/05/2020,Carlow,Leinster,56932,127,0
1588464000000,03/05/2020,Cavan,Ulster,76176,694,12
1588464000000,03/05/2020,Clare,Munster,118817,249,4
1588464000000,03/05/2020,Cork,Munster,542868,1177,2
1588464000000,03/05/2020,Donegal,Ulster,159192,466,1
1588464000000,03/05/2020,Dublin,Leinster,1347359,10670,109
1588464000000,03/05/2020,Galway,Connacht,258058,369,4
1588464000000,03/05/2020,Kerry,Munster,147707,301,3
1588464000000,03/05/2020,Kildare,Leinster,222504,1280,12
1588464000000,03/05/2020,Kilkenny,Leinster,99232,258,-1
1588464000000,03/05/2020,Laois,Leinster,84697,238,1
1588464000000,03/05/2020,Leitrim,Connacht,32044,70,0
1588464000000,03/05/2020,Limerick,Munster,194899,585,2
1588464000000,03/05/2020,Longford,Leinster,40873,235,22
1588464000000,03/05/2020,Louth,Leinster,128884,685,6
1588464000000,03/05/2020,Mayo,Connacht,130507,510,9
1588464000000,03/05/2020,Meath,Leinster,195044,717,4
1588464000000,03/05/2020,Monaghan,Ulster,61386,429,6
1588464000000,03/05/2020,Offaly,Leinster,77961,317,3
1588464000000,03/05/2020,Roscommon,Connacht,64544,181,7
1588464000000,03/05/2020,Sligo,Connacht,65535,120,1
1588464000000,03/05/2020,Tipperary,Munster,159553,486,7
1588464000000,03/05/2020,Waterford,Munster,116176,139,-1
1588464000000,03/05/2020,Westmeath,Leinster,88770,547,7
1588464000000,03/05/2020,Wexford,Leinster,149722,184,-1
1588464000000,03/05/2020,Wicklow,Leinster,142425,625,3
