TimeStamp,Date,CountyName,Province,PopulationCensus16,ConfirmedCovidCases,NewCases,3DayAvg,7DayAvg
1587427200000,21/04/2020,Kildare,Leinster,222504,875,24,19,44
1587427200000,21/04/2020,Kilkenny,Leinster,99232,222,6,5,7
1587427200000,21/04/2020,Laois,Leinster,84697,192,7,7,8
1587427200000,21/04/2020,Leitrim,Connacht,32044,56,1,2,2
1587427200000,21/04/2020,Limerick,Munster,194899,420,5,6,16
1587427200000,21/04/2020,Longford,Leinster,40873,102,1,4,4
1587427200000,21/04/2020,Louth,Leinster,128884,506,17,23,22
1587427200000,21/04/2020,Mayo,Connacht,130507,365,26,11,17
1587427200000,21/04/2020,Meath,Leinster,195044,550,11,12,21
1587427200000,21/04/2020,Monaghan,Ulster,61386,249,29,21,13
1587427200000,21/04/2020,Offaly,Leinster,77961,205,7,5,6
1587427200000,21/04/2020,Roscommon,Connacht,64544,92,1,0,5
1587427200000,21/04/2020,Sligo,Connacht,65535,98,1,7,5
1587427200000,21/04/2020,Tipperary,Munster,159553,327,7,9,11
1587427200000,21/04/2020,Waterford,Munster,116176,122,3,3,3
1587427200000,21/04/2020,Westmeath,Leinster,88770,395,9,9,12
1587427200000,21/04/2020,Wexford,Leinster,149722,137,0,12,9
1587427200000,21/04/2020,Wicklow,Leinster,142425,469,6,8,13
1587513600000,22/04/2020,Carlow,Leinster,56932,86,2,2,4
1587513600000,22/04/2020,Cavan,Ulster,76176,506,40,34,23
1587513600000,22/04/2020,Clare,Munster,118817,206,19,14,10
1587513600000,22/04/2020,Cork,Munster,542868,1096,9,14,22
1587513600000,22/04/2020,Donegal,Ulster,159192,440,9,16,13
1587513600000,22/04/2020,Dublin,Leinster,1347359,8729,513,316,309
1587513600000,22/04/2020,Galway,Connacht,258058,331,16,12,9
1587513600000,22/04/2020,Kerry,Munster,147707,271,0,1,2
1587513600000,22/04/2020,Kildare,Leinster,222504,954,79,44,48
1587513600000,22/04/2020,Kilkenny,Leinster,99232,227,5,6,7
1587513600000,22/04/2020,Laois,Leinster,84697,202,10,8,9
1587513600000,22/04/2020,Leitrim,Connacht,32044,62,6,3,2
1587513600000,22/04/2020,Limerick,Munster,194899,439,19,10,14
1587513600000,22/04/2020,Longford,Leinster,40873,102,0,3,3
1587513600000,22/04/2020,Louth,Leinster,128884,536,30,22,22
1587513600000,22/04/2020,Mayo,Connacht,130507,391,26,19,19
1587513600000,22/04/2020,Meath,Leinster,195044,568,18,15,21
1587513600000,22/04/2020,Monaghan,Ulster,61386,318,69,40,22
1587513600000,22/04/2020,Offaly,Leinster,77961,217,12,7,7
1587513600000,22/04/2020,Roscommon,Connacht,64544,111,19,7,7
1587513600000,22/04/2020,Sligo,Connacht,65535,105,7,4,5
1587513600000,22/04/2020,Tipperary,Munster,159553,343,16,12,10
1587513600000,22/04/2020,Waterford,Munster,116176,122,0,2,3
1587513600000,22/04/2020,Westmeath,Leinster,88770,409,14,11,13
1587513600000,22/04/2020,Wexford,Leinster,149722,143,6,10,10
1587513600000,22/04/2020,Wicklow,Leinster,142425,506,37,20,17
1587600000000,23/04/2020,Carlow,Leinster,56932,88,2,3,3
1587600000000,23/04/2020,Cavan,Ulster,76176,536,30,35,26
1587600000000,23/04/2020,Clare,Munster,118817,207,1,14,8
1587600000000,23/04/2020,Cork,Munster,542868,1103,7,9,18
1587600000000,23/04/2020,Donegal,Ulster,159192,437,-3,7,10
1587600000000,23/04/2020,Dublin,Leinster,1347359,9010,281,368,297
1587600000000,23/04/2020,Galway,Connacht,258058,332,1,8,8
1587600000000,23/04/2020,Kerry,Munster,147707,276,5,3,3
1587600000000,23/04/2020,Kildare,Leinster,222504,1003,49,51,46
1587600000000,23/04/2020,Kilkenny,Leinster,99232,229,2,4,6
1587600000000,23/04/2020,Laois,Leinster,84697,204,2,6,8
1587600000000,23/04/2020,Leitrim,Connacht,32044,62,0,2,2
1587600000000,23/04/2020,Limerick,Munster,194899,441,2,9,8
1587600000000,23/04/2020,Longford,Leinster,40873,113,11,4,4
1587600000000,23/04/2020,Louth,Leinster,128884,590,54,34,26
1587600000000,23/04/2020,Mayo,Connacht,130507,395,4,19,17
1587600000000,23/04/2020,Meath,Leinster,195044,578,10,13,17
1587600000000,23/04/2020,Monaghan,Ulster,61386,327,9,36,22
1587600000000,23/04/2020,Offaly,Leinster,77961,222,5,8,6
1587600000000,23/04/2020,Roscommon,Connacht,64544,114,3,8,6
1587600000000,23/04/2020,Sligo,Connacht,65535,104,-1,2,5
1587600000000,23/04/2020,Tipperary,Munster,159553,345,2,8,9
1587600000000,23/04/2020,Waterford,Munster,116176,129,7,3,3
1587600000000,23/04/2020,Westmeath,Leinster,88770,421,12,12,13
1587600000000,23/04/2020,Wexford,Leinster,149722,151,8,5,9
1587600000000,23/04/2020,Wicklow,Leinster,142425,558,52,32,24
1587686400000,24/04/2020,Carlow,Leinster,56932,91,3,2,3
1587686400000,24/04/2020,Cavan,Ulster,76176,574,38,36,27
1587686400000,24/04/2020,Clare,Munster,118817,209,2,7,8
1587686400000,24/04/2020,Cork,Munster,542868,1110,7,8,12
1587686400000,24/04/2020,Donegal,Ulster,159192,446,9,5,10
1587686400000,24/04/2020,Dublin,Leinster,1347359,9224,214,336,264
1587686400000,24/04/2020,Galway,Connacht,258058,332,0,6,7
1587686400000,24/04/2020,Kerry,Munster,147707,277,1,2,2
1587686400000,24/04/2020,Kildare,Leinster,222504,1028,25,51,38
1587686400000,24/04/2020,Kilkenny,Leinster,99232,230,1,3,5
1587686400000,24/04/2020,Laois,Leinster,84697,205,1,4,5
1587686400000,24/04/2020,Leitrim,Connacht,32044,64,2,3,2
1587686400000,24/04/2020,Limerick,Munster,194899,442,1,7,8
1587686400000,24/04/2020,Longford,Leinster,40873,124,11,7,5
1587686400000,24/04/2020,Louth,Leinster,128884,597,7,30,27
1587686400000,24/04/2020,Mayo,Connacht,130507,435,40,23,18
1587686400000,24/04/2020,Meath,Leinster,195044,613,35,21,16
1587686400000,24/04/2020,Monaghan,Ulster,61386,350,23,34,25
1587686400000,24/04/2020,Offaly,Leinster,77961,225,3,7,5
1587686400000,24/04/2020,Roscommon,Connacht,64544,116,2,8,6
1587686400000,24/04/2020,Sligo,Connacht,65535,104,0,2,4
1587686400000,24/04/2020,Tipperary,Munster,159553,346,1,6,8
1587686400000,24/04/2020,Waterford,Munster,116176,135,6,4,3
1587686400000,24/04/2020,Westmeath,Leinster,88770,437,16,14,11
1587686400000,24/04/2020,Wexford,Leinster,149722,156,5,6,8
1587686400000,24/04/2020,Wicklow,Leinster,142425,561,3,31,18
1587772800000,25/04/2020,Carlow,Leinster,56932,92,1,2,2
1587772800000,25/04/2020,Cavan,Ulster,76176,609,35,34,30
1587772800000,25/04/2020,Clare,Munster,118817,212,3,2,7
1587772800000,25/04/2020,Cork,Munster,542868,1125,15,10,11
1587772800000,25/04/2020,Donegal,Ulster,159192,452,6,4,10
1587772800000,25/04/2020,Dublin,Leinster,1347359,9532,308,268,267
1587772800000,25/04/2020,Galway,Connacht,258058,335,3,1,6
1587772800000,25/04/2020,Kerry,Munster,147707,288,11,6,3
1587772800000,25/04/2020,Kildare,Leinster,222504,1127,99,58,44
1587772800000,25/04/2020,Kilkenny,Leinster,99232,233,3,2,4
1587772800000,25/04/2020,Laois,Leinster,84697,205,0,1,5
1587772800000,25/04/2020,Leitrim,Connacht,32044,66,2,1,2
1587772800000,25/04/2020,Limerick,Munster,194899,457,15,6,8
1587772800000,25/04/2020,Longford,Leinster,40873,129,5,9,5
1587772800000,25/04/2020,Louth,Leinster,128884,627,30,30,27
1587772800000,25/04/2020,Mayo,Connacht,130507,464,29,24,19
1587772800000,25/04/2020,Meath,Leinster,195044,626,13,19,16
1587772800000,25/04/2020,Monaghan,Ulster,61386,373,23,18,27
1587772800000,25/04/2020,Offaly,Leinster,77961,228,3,4,5
1587772800000,25/04/2020,Roscommon,Connacht,64544,135,19,8,6
1587772800000,25/04/2020,Sligo,Connacht,65535,114,10,3,5
1587772800000,25/04/2020,Tipperary,Munster,159553,364,18,7,9
1587772800000,25/04/2020,Waterford,Munster,116176,137,2,5,3
1587772800000,25/04/2020,Westmeath,Leinster,88770,446,9,12,11
1587772800000,25/04/2020,Wexford,Leinster,149722,162,6,6,9
1587772800000,25/04/2020,Wicklow,Leinster,142425,557,-4,17,16
1587859200000,26/04/2020,Carlow,Leinster,56932,93,1,2,2
1587859200000,26/04/2020,Cavan,Ulster,76176,627,18,30,32
1587859200000,26/04/2020,Clare,Munster,118817,229,17,7,9
1587859200000,26/04/2020,Cork,Munster,542868,1126,1,8,10
1587859200000,26/04/2020,Donegal,Ulster,159192,453,1,5,9
1587859200000,26/04/2020,Dublin,Leinster,1347359,9624,92,205,263
1587859200000,26/04/2020,Galway,Connacht,258058,332,-3,0,5
1587859200000,26/04/2020,Kerry,Munster,147707,288,0,4,3
1587859200000,26/04/2020,Kildare,Leinster,222504,1147,20,48,46
1587859200000,26/04/2020,Kilkenny,Leinster,99232,233,0,1,3
1587859200000,26/04/2020,Laois,Leinster,84697,212,7,3,5
1587859200000,26/04/2020,Leitrim,Connacht,32044,67,1,2,2
1587859200000,26/04/2020,Limerick,Munster,194899,518,61,26,16
1587859200000,26/04/2020,Longford,Leinster,40873,135,6,7,6
1587859200000,26/04/2020,Louth,Leinster,128884,640,13,17,24
1587859200000,26/04/2020,Mayo,Connacht,130507,466,2,24,19
1587859200000,26/04/2020,Meath,Leinster,195044,638,12,20,17
1587859200000,26/04/2020,Monaghan,Ulster,61386,385,12,19,27
1587859200000,26/04/2020,Offaly,Leinster,77961,236,8,5,6
1587859200000,26/04/2020,Roscommon,Connacht,64544,141,6,9,7
1587859200000,26/04/2020,Sligo,Connacht,65535,117,3,4,3
1587859200000,26/04/2020,Tipperary,Munster,159553,370,6,8,9
1587859200000,26/04/2020,Waterford,Munster,116176,138,1,3,3
1587859200000,26/04/2020,Westmeath,Leinster,88770,448,2,9,10
1587859200000,26/04/2020,Wexford,Leinster,149722,162,0,4,7
1587859200000,26/04/2020,Wicklow,Leinster,142425,558,1,0,16
1587945600000,27/04/2020,Carlow,Leinster,56932,95,2,1,2
1587945600000,27/04/2020,Cavan,Ulster,76176,634,7,20,29
1587945600000,27/04/2020,Clare,Munster,118817,232,3,8,10
1587945600000,27/04/2020,Cork,Munster,542868,1136,10,9,8
1587945600000,27/04/2020,Donegal,Ulster,159192,454,1,3,5
1587945600000,27/04/2020,Dublin,Leinster,1347359,9751,127,176,264
1587945600000,27/04/2020,Galway,Connacht,258058,351,19,6,6
1587945600000,27/04/2020,Kerry,Munster,147707,292,4,5,3
1587945600000,27/04/2020,Kildare,Leinster,222504,1162,15,45,44
1587945600000,27/04/2020,Kilkenny,Leinster,99232,236,3,2,3
1587945600000,27/04/2020,Laois,Leinster,84697,216,4,4,4
1587945600000,27/04/2020,Leitrim,Connacht,32044,67,0,1,2
1587945600000,27/04/2020,Limerick,Munster,194899,532,14,30,17
1587945600000,27/04/2020,Longford,Leinster,40873,145,10,7,6
1587945600000,27/04/2020,Louth,Leinster,128884,652,12,18,23
1587945600000,27/04/2020,Mayo,Connacht,130507,478,12,14,20
1587945600000,27/04/2020,Meath,Leinster,195044,661,23,16,17
1587945600000,27/04/2020,Monaghan,Ulster,61386,388,3,13,24
1587945600000,27/04/2020,Offaly,Leinster,77961,264,28,13,9
1587945600000,27/04/2020,Roscommon,Connacht,64544,148,7,11,8
1587945600000,27/04/2020,Sligo,Connacht,65535,116,-1,4,3
1587945600000,27/04/2020,Tipperary,Munster,159553,389,19,14,10
1587945600000,27/04/2020,Waterford,Munster,116176,137,-1,1,3
1587945600000,27/04/2020,Westmeath,Leinster,88770,461,13,8,11
1587945600000,27/04/2020,Wexford,Leinster,149722,162,0,2,4
1587945600000,27/04/2020,Wicklow,Leinster,142425,564,6,1,14
1588032000000,28/04/2020,Carlow,Leinster,56932,95,0,1,2
1588032000000,28/04/2020,Cavan,Ulster,76176,634,0,8,24
1588032000000,28/04/2020,Clare,Munster,118817,232,0,7,6
1588032000000,28/04/2020,Cork,Munster,542868,1146,10,7,8
1588032000000,28/04/2020,Donegal,Ulster,159192,456,2,1,4
1588032000000,28/04/2020,Dublin,Leinster,1347359,9967,216,145,250
1588032000000,28/04/2020,Galway,Connacht,258058,355,4,7,6
1588032000000,28/04/2020,Kerry,Munster,147707,292,0,1,3
1588032000000,28/04/2020,Kildare,Leinster,222504,1193,31,22,45
1588032000000,28/04/2020,Kilkenny,Leinster,99232,242,6,3,3
1588032000000,28/04/2020,Laois,Leinster,84697,218,2,4,4
1588032000000,28/04/2020,Leitrim,Connacht,32044,68,1,1,2
1588032000000,28/04/2020,Limerick,Munster,194899,535,3,26,16
1588032000000,28/04/2020,Longford,Leinster,40873,146,1,6,6
1588032000000,28/04/2020,Louth,Leinster,128884,655,3,9,21
1588032000000,28/04/2020,Mayo,Connacht,130507,483,5,6,17
1588032000000,28/04/2020,Meath,Leinster,195044,671,10,15,17
1588032000000,28/04/2020,Monaghan,Ulster,61386,393,5,7,21
1588032000000,28/04/2020,Offaly,Leinster,77961,282,18,18,11
1588032000000,28/04/2020,Roscommon,Connacht,64544,150,2,5,8
1588032000000,28/04/2020,Sligo,Connacht,65535,116,0,1,3
1588032000000,28/04/2020,Tipperary,Munster,159553,415,26,17,13
1588032000000,28/04/2020,Waterford,Munster,116176,137,0,0,2
1588032000000,28/04/2020,Westmeath,Leinster,88770,474,13,9,11
1588032000000,28/04/2020,Wexford,Leinster,149722,167,5,2,4
1588032000000,28/04/2020,Wicklow,Leinster,142425,589,25,11,17
1588118400000,29/04/2020,Carlow,Leinster,56932,100,5,2,2
1588118400000,29/04/2020,Cavan,Ulster,76176,644,10,6,20
1588118400000,29/04/2020,Clare,Munster,118817,236,4,2,4
1588118400000,29/04/2020,Cork,Munster,542868,1154,8,9,8
1588118400000,29/04/2020,Donegal,Ulster,159192,458,2,2,3
1588118400000,29/04/2020,Dublin,Leinster,1347359,10170,203,182,206
1588118400000,29/04/2020,Galway,Connacht,258058,355,0,8,3
1588118400000,29/04/2020,Kerry,Munster,147707,293,1,2,3
1588118400000,29/04/2020,Kildare,Leinster,222504,1215,22,23,37
1588118400000,29/04/2020,Kilkenny,Leinster,99232,250,8,6,3
1588118400000,29/04/2020,Laois,Leinster,84697,224,6,4,3
1588118400000,29/04/2020,Leitrim,Connacht,32044,68,0,0,1
1588118400000,29/04/2020,Limerick,Munster,194899,548,13,10,16
1588118400000,29/04/2020,Longford,Leinster,40873,149,3,5,7
1588118400000,29/04/2020,Louth,Leinster,128884,659,4,6,18
1588118400000,29/04/2020,Mayo,Connacht,130507,485,2,6,13
1588118400000,29/04/2020,Meath,Leinster,195044,681,10,14,16
1588118400000,29/04/2020,Monaghan,Ulster,61386,399,6,5,12
1588118400000,29/04/2020,Offaly,Leinster,77961,284,2,16,10
1588118400000,29/04/2020,Roscommon,Connacht,64544,151,1,3,6
1588118400000,29/04/2020,Sligo,Connacht,65535,116,0,0,2
1588118400000,29/04/2020,Tipperary,Munster,159553,468,53,33,18
1588118400000,29/04/2020,Waterford,Munster,116176,138,1,0,2
1588118400000,29/04/2020,Westmeath,Leinster,88770,487,13,13,11
1588118400000,29/04/2020,Wexford,Leinster,149722,179,12,6,5
1588118400000,29/04/2020,Wicklow,Leinster,142425,599,10,14,13
1588204800000,30/04/2020,Carlow,Leinster,56932,100,0,2,2
1588204800000,30/04/2020,Cavan,Ulster,76176,656,12,7,17
1588204800000,30/04/2020,Clare,Munster,118817,237,1,2,4
1588204800000,30/04/2020,Cork,Munster,542868,1156,2,7,8
1588204800000,30/04/2020,Donegal,Ulster,159192,459,1,2,3
1588204800000,30/04/2020,Dublin,Leinster,1347359,10277,107,175,181
1588204800000,30/04/2020,Galway,Connacht,258058,357,2,2,4
1588204800000,30/04/2020,Kerry,Munster,147707,294,1,1,3
1588204800000,30/04/2020,Kildare,Leinster,222504,1226,11,21,32
1588204800000,30/04/2020,Kilkenny,Leinster,99232,254,4,6,4
1588204800000,30/04/2020,Laois,Leinster,84697,230,6,5,4
1588204800000,30/04/2020,Leitrim,Connacht,32044,68,0,0,1
1588204800000,30/04/2020,Limerick,Munster,194899,564,16,11,18
1588204800000,30/04/2020,Longford,Leinster,40873,150,1,2,5
1588204800000,30/04/2020,Louth,Leinster,128884,667,8,5,11
1588204800000,30/04/2020,Mayo,Connacht,130507,488,3,3,13
1588204800000,30/04/2020,Meath,Leinster,195044,687,6,9,16
1588204800000,30/04/2020,Monaghan,Ulster,61386,403,4,5,11
1588204800000,30/04/2020,Offaly,Leinster,77961,293,9,10,10
1588204800000,30/04/2020,Roscommon,Connacht,64544,160,9,4,7
1588204800000,30/04/2020,Sligo,Connacht,65535,118,2,1,2
1588204800000,30/04/2020,Tipperary,Munster,159553,473,5,28,18
1588204800000,30/04/2020,Waterford,Munster,116176,138,0,0,1
1588204800000,30/04/2020,Westmeath,Leinster,88770,500,13,13,11
1588204800000,30/04/2020,Wexford,Leinster,149722,183,4,7,5
1588204800000,30/04/2020,Wicklow,Leinster,142425,604,5,13,7
1588291200000,01/05/2020,Carlow,Leinster,56932,126,26,10,5
1588291200000,01/05/2020,Cavan,Ulster,76176,673,17,13,14
1588291200000,01/05/2020,Clare,Munster,118817,240,3,3,4
1588291200000,01/05/2020,Cork,Munster,542868,1164,8,6,8
1588291200000,01/05/2020,Donegal,Ulster,159192,461,2,2,2
1588291200000,01/05/2020,Dublin,Leinster,1347359,10406,129,146,169
1588291200000,01/05/2020,Galway,Connacht,258058,365,8,3,5
1588291200000,01/05/2020,Kerry,Munster,147707,295,1,1,3
1588291200000,01/05/2020,Kildare,Leinster,222504,1242,16,16,31
1588291200000,01/05/2020,Kilkenny,Leinster,99232,258,4,5,4
1588291200000,01/05/2020,Laois,Leinster,84697,234,4,5,4
1588291200000,01/05/2020,Leitrim,Connacht,32044,67,-1,0,0
1588291200000,01/05/2020,Limerick,Munster,194899,580,16,15,20
1588291200000,01/05/2020,Longford,Leinster,40873,153,3,2,4
1588291200000,01/05/2020,Louth,Leinster,128884,673,6,6,11
1588291200000,01/05/2020,Mayo,Connacht,130507,494,6,4,8
1588291200000,01/05/2020,Meath,Leinster,195044,699,12,9,12
1588291200000,01/05/2020,Monaghan,Ulster,61386,409,6,5,8
1588291200000,01/05/2020,Offaly,Leinster,77961,305,12,8,11
1588291200000,01/05/2020,Roscommon,Connacht,64544,174,14,8,8
1588291200000,01/05/2020,Sligo,Connacht,65535,117,-1,0,2
1588291200000,01/05/2020,Tipperary,Munster,159553,478,5,21,19
1588291200000,01/05/2020,Waterford,Munster,116176,139,1,1,1
1588291200000,01/05/2020,Westmeath,Leinster,88770,509,9,12,10
1588291200000,01/05/2020,Wexford,Leinster,149722,185,2,6,4
1588291200000,01/05/2020,Wicklow,Leinster,142425,618,14,10,8
1588377600000,02/05/2020,Carlow,Leinster,56932,127,1,9,5
1588377600000,02/05/2020,Cavan,Ulster,76176,682,9,13,10
1588377600000,02/05/2020,Clare,Munster,118817,245,5,3,5
1588377600000,02/05/2020,Cork,Munster,542868,1175,11,7,7
1588377600000,02/05/2020,Donegal,Ulster,159192,465,4,2,2
1588377600000,02/05/2020,Dublin,Leinster,1347359,10561,155,130,147
1588377600000,02/05/2020,Galway,Connacht,258058,365,0,3,4
1588377600000,02/05/2020,Kerry,Munster,147707,298,3,2,1
1588377600000,02/05/2020,Kildare,Leinster,222504,1268,26,18,20
1588377600000,02/05/2020,Kilkenny,Leinster,99232,259,1,3,4
1588377600000,02/05/2020,Laois,Leinster,84697,237,3,4,5
1588377600000,02/05/2020,Leitrim,Connacht,32044,70,3,1,1
1588377600000,02/05/2020,Limerick,Munster,194899,583,3,12,18
1588377600000,02/05/2020,Longford,Leinster,40873,213,60,21,12
1588377600000,02/05/2020,Louth,Leinster,128884,679,6,7,7
1588377600000,02/05/2020,Mayo,Connacht,130507,501,7,5,5
1588377600000,02/05/2020,Meath,Leinster,195044,713,14,11,12
1588377600000,02/05/2020,Monaghan,Ulster,61386,423,14,8,7
1588377600000,02/05/2020,Offaly,Leinster,77961,314,9,10,12
1588377600000,02/05/2020,Roscommon,Connacht,64544,174,0,8,6
1588377600000,02/05/2020,Sligo,Connacht,65535,119,2,1,1
1588377600000,02/05/2020,Tipperary,Munster,159553,479,1,4,16
1588377600000,02/05/2020,Waterford,Munster,116176,140,1,1,0
1588377600000,02/05/2020,Westmeath,Leinster,88770,540,31,18,13
1588377600000,02/05/2020,Wexford,Leinster,149722,185,0,2,3
1588377600000,02/05/2020,Wicklow,Leinster,142425,622,4,8,9
1588464000000,03/05/2020,Carlow,Leinster,56932,127,0,9,5
1588464000000,03/05/2020,Cavan,Ulster,76176,694,12,13,10
1588464000000,03/05/2020,Clare,Munster,118817,249,4,4,3
1588464000000,03/05/2020,Cork,Munster,542868,1177,2,7,7
1588464000000,03/05/2020,Donegal,Ulster,159192,466,1,2,2
1588464000000,03/05/2020,Dublin,Leinster,1347359,10670,109,131,149
1588464000000,03/05/2020,Galway,Connacht,258058,369,4,4,5
1588464000000,03/05/2020,Kerry,Munster,147707,301,3,2,2
1588464000000,03/05/2020,Kildare,Leinster,222504,1280,12,18,19
1588464000000,03/05/2020,Kilkenny,Leinster,99232,258,-1,1,4
1588464000000,03/05/2020,Laois,Leinster,84697,238,1,3,4
1588464000000,03/05/2020,Leitrim,Connacht,32044,70,0,1,0
1588464000000,03/05/2020,Limerick,Munster,194899,585,2,7,10
1588464000000,03/05/2020,Longford,Leinster,40873,235,22,28,14
1588464000000,03/05/2020,Louth,Leinster,128884,685,6,6,6
1588464000000,03/05/2020,Mayo,Connacht,130507,510,9,7,6
1588464000000,03/05/2020,Meath,Leinster,195044,717,4,10,11
1588464000000,03/05/2020,Monaghan,Ulster,61386,429,6,9,6
1588464000000,03/05/2020,Offaly,Leinster,77961,317,3,8,12
1588464000000,03/05/2020,Roscommon,Connacht,64544,181,7,7,6
1588464000000,03/05/2020,Sligo,Connacht,65535,120,1,1,0
1588464000000,03/05/2020,Tipperary,Munster,159553,486,7,4,17
1588464000000,03/05/2020,Waterford,Munster,116176,139,-1,0,0
1588464000000,03/05/2020,Westmeath,Leinster,88770,547,7,16,14
1588464000000,03/05/2020,Wexford,Leinster,149722,184,-1,0,3
1588464000000,03/05/2020,Wicklow,Leinster,142425,625,3,7,10
